6,-1,115,516,82,230,0.5960612893104553,-1,-1,-1
6,-1,1267,549,45,108,0.5570074915885925,-1,-1,-1
6,-1,1306,470,63,185,0.46242475509643555,-1,-1,-1
6,-1,1335,477,44,162,0.3637947738170624,-1,-1,-1
7,-1,1,240,154,677,0.89495450258255,-1,-1,-1
7,-1,276,459,81,248,0.7664408683776855,-1,-1,-1
7,-1,1691,386,142,354,0.7572988867759705,-1,-1,-1
7,-1,113,518,86,220,0.6703438758850098,-1,-1,-1
7,-1,1875,375,43,215,0.6581709384918213,-1,-1,-1
7,-1,1275,542,41,117,0.5722309947013855,-1,-1,-1
7,-1,1306,465,71,193,0.475780189037323,-1,-1,-1
8,-1,1,239,158,678,0.8949227333068848,-1,-1,-1
8,-1,1691,385,148,361,0.8014551997184753,-1,-1,-1
8,-1,280,458,77,249,0.7596568465232849,-1,-1,-1
8,-1,1874,376,44,216,0.6478325128555298,-1,-1,-1
8,-1,113,513,84,233,0.5706196427345276,-1,-1,-1
8,-1,1304,460,78,199,0.4671630263328552,-1,-1,-1
8,-1,1277,542,44,114,0.419108122587204,-1,-1,-1
9,-1,1,243,163,673,0.8995212316513062,-1,-1,-1
9,-1,1692,386,144,359,0.7928516268730164,-1,-1,-1
9,-1,285,458,70,248,0.7049826979637146,-1,-1,-1
9,-1,1871,374,47,220,0.6649665236473083,-1,-1,-1
9,-1,1277,540,47,120,0.6151719689369202,-1,-1,-1
9,-1,113,512,83,234,0.5125451683998108,-1,-1,-1
9,-1,1312,457,75,198,0.48623013496398926,-1,-1,-1
10,-1,1,244,166,673,0.8814734816551208,-1,-1,-1
10,-1,1690,395,143,347,0.7998204827308655,-1,-1,-1
10,-1,1869,377,49,218,0.7042500972747803,-1,-1,-1
10,-1,1280,540,46,124,0.6696430444717407,-1,-1,-1
10,-1,1330,471,59,186,0.6127758622169495,-1,-1,-1
10,-1,286,460,68,243,0.5348792672157288,-1,-1,-1
10,-1,115,501,84,236,0.5126887559890747,-1,-1,-1
11,-1,0,234,176,677,0.8646812438964844,-1,-1,-1
11,-1,1689,389,144,356,0.8066411018371582,-1,-1,-1
11,-1,1867,376,51,223,0.6931655406951904,-1,-1,-1
11,-1,1281,538,48,125,0.612379789352417,-1,-1,-1
11,-1,1334,472,55,182,0.5678144097328186,-1,-1,-1
11,-1,287,466,67,234,0.4874798059463501,-1,-1,-1
11,-1,1300,492,77,168,0.429076224565506,-1,-1,-1
11,-1,113,491,85,247,0.37708204984664917,-1,-1,-1
11,-1,94,393,103,461,0.3680303692817688,-1,-1,-1
12,-1,0,237,177,673,0.862927258014679,-1,-1,-1
12,-1,1687,385,149,361,0.8165621757507324,-1,-1,-1
12,-1,1865,375,53,228,0.6857037544250488,-1,-1,-1
12,-1,112,490,86,251,0.5711711049079895,-1,-1,-1
12,-1,1332,472,57,183,0.5599684119224548,-1,-1,-1
12,-1,1284,524,47,137,0.4229274094104767,-1,-1,-1
12,-1,291,472,65,229,0.3357759118080139,-1,-1,-1
12,-1,1309,482,59,177,0.3268493413925171,-1,-1,-1
13,-1,0,239,183,690,0.8665059208869934,-1,-1,-1
13,-1,1680,382,157,363,0.8381983637809753,-1,-1,-1
13,-1,1864,369,53,251,0.6805934309959412,-1,-1,-1
13,-1,1331,473,60,185,0.6492109894752502,-1,-1,-1
13,-1,108,489,89,253,0.6220095157623291,-1,-1,-1
13,-1,1286,537,46,124,0.4738965630531311,-1,-1,-1
13,-1,866,525,50,98,0.4249837398529053,-1,-1,-1
13,-1,289,472,70,228,0.4070650041103363,-1,-1,-1
14,-1,0,239,183,694,0.8661643862724304,-1,-1,-1
14,-1,1682,381,156,364,0.8413603901863098,-1,-1,-1
14,-1,1865,369,53,273,0.6709861755371094,-1,-1,-1
14,-1,1327,469,64,190,0.6690039038658142,-1,-1,-1
14,-1,110,484,87,258,0.5299750566482544,-1,-1,-1
14,-1,866,524,51,101,0.4340650737285614,-1,-1,-1
14,-1,1288,530,46,130,0.42265376448631287,-1,-1,-1
14,-1,1794,435,65,173,0.38857007026672363,-1,-1,-1
14,-1,288,481,76,219,0.33302485942840576,-1,-1,-1
15,-1,0,240,186,679,0.8662840127944946,-1,-1,-1
15,-1,1677,376,162,368,0.833869457244873,-1,-1,-1
15,-1,1325,474,67,186,0.7204387784004211,-1,-1,-1
15,-1,1865,362,53,308,0.6585395932197571,-1,-1,-1
15,-1,267,473,107,231,0.42778608202934265,-1,-1,-1
15,-1,1289,529,46,129,0.3944997191429138,-1,-1,-1
15,-1,108,496,87,242,0.3906448781490326,-1,-1,-1
15,-1,1787,430,75,168,0.32145020365715027,-1,-1,-1
15,-1,871,527,43,97,0.3104587495326996,-1,-1,-1
16,-1,0,238,192,679,0.8683813214302063,-1,-1,-1
16,-1,1679,376,144,368,0.7993682026863098,-1,-1,-1
16,-1,1864,367,54,307,0.7293816804885864,-1,-1,-1
16,-1,1327,471,66,191,0.6489983201026917,-1,-1,-1
16,-1,1290,536,47,126,0.5066395401954651,-1,-1,-1
16,-1,296,466,97,235,0.4491331875324249,-1,-1,-1
16,-1,1310,490,57,173,0.35834991931915283,-1,-1,-1
17,-1,0,242,202,672,0.8708732724189758,-1,-1,-1
17,-1,1674,384,153,358,0.7888785004615784,-1,-1,-1
17,-1,1861,358,58,324,0.7663115859031677,-1,-1,-1
17,-1,1325,470,69,192,0.6290572881698608,-1,-1,-1
17,-1,288,462,110,238,0.5371031761169434,-1,-1,-1
17,-1,1291,536,47,125,0.52390456199646,-1,-1,-1
17,-1,872,528,41,95,0.3935675024986267,-1,-1,-1
17,-1,1353,475,46,144,0.31054505705833435,-1,-1,-1
18,-1,0,253,214,640,0.891814112663269,-1,-1,-1
18,-1,1667,380,150,365,0.8239235281944275,-1,-1,-1
18,-1,1865,348,54,384,0.7394190430641174,-1,-1,-1
18,-1,283,463,118,244,0.6109979748725891,-1,-1,-1
18,-1,1324,471,69,192,0.5691396594047546,-1,-1,-1
18,-1,1292,536,47,126,0.5160609483718872,-1,-1,-1
18,-1,1805,453,58,153,0.48364830017089844,-1,-1,-1
18,-1,873,527,40,95,0.42651107907295227,-1,-1,-1
18,-1,1356,474,48,156,0.317345529794693,-1,-1,-1
19,-1,0,252,222,643,0.8949875235557556,-1,-1,-1
19,-1,1664,378,145,370,0.8268688321113586,-1,-1,-1
19,-1,1866,351,53,383,0.7407170534133911,-1,-1,-1
19,-1,1805,451,58,159,0.6334166526794434,-1,-1,-1
19,-1,308,472,101,233,0.5931891202926636,-1,-1,-1
19,-1,1293,539,45,118,0.5456727743148804,-1,-1,-1
19,-1,1329,474,61,186,0.5213785767555237,-1,-1,-1
19,-1,874,523,39,97,0.34120991826057434,-1,-1,-1
19,-1,1355,472,51,170,0.3348267674446106,-1,-1,-1
19,-1,1299,500,75,157,0.31078028678894043,-1,-1,-1
20,-1,0,247,231,653,0.8997890949249268,-1,-1,-1
20,-1,1658,378,150,372,0.8143920302391052,-1,-1,-1
20,-1,1809,449,57,167,0.7787394523620605,-1,-1,-1
20,-1,1865,356,54,387,0.7754391431808472,-1,-1,-1
20,-1,290,465,118,242,0.7162184119224548,-1,-1,-1
20,-1,1294,536,49,124,0.4712122082710266,-1,-1,-1
20,-1,1353,479,54,176,0.464394748210907,-1,-1,-1
21,-1,0,243,244,652,0.9063307642936707,-1,-1,-1
21,-1,1654,378,147,373,0.823938250541687,-1,-1,-1
21,-1,1808,449,58,169,0.7839112877845764,-1,-1,-1
21,-1,1863,351,56,397,0.7779309749603271,-1,-1,-1
21,-1,304,466,107,238,0.7078517079353333,-1,-1,-1
21,-1,1296,536,46,123,0.5693989992141724,-1,-1,-1
21,-1,1330,468,71,185,0.4706334173679352,-1,-1,-1
21,-1,1303,501,68,158,0.37381604313850403,-1,-1,-1
22,-1,0,242,240,659,0.9044032096862793,-1,-1,-1
22,-1,1651,378,139,376,0.8245130777359009,-1,-1,-1
22,-1,1861,339,58,415,0.7892807126045227,-1,-1,-1
22,-1,1808,448,58,171,0.7824894189834595,-1,-1,-1
22,-1,291,462,118,245,0.7366158366203308,-1,-1,-1
22,-1,1297,538,48,123,0.6425061821937561,-1,-1,-1
22,-1,1334,479,59,182,0.49957677721977234,-1,-1,-1
23,-1,1,237,266,676,0.9009767174720764,-1,-1,-1
23,-1,1650,382,127,376,0.80827796459198,-1,-1,-1
23,-1,1854,336,64,427,0.7999231815338135,-1,-1,-1
23,-1,298,471,112,234,0.7523955702781677,-1,-1,-1
23,-1,1807,450,56,171,0.7502800822257996,-1,-1,-1
23,-1,1300,527,49,137,0.65308678150177,-1,-1,-1
23,-1,1343,476,66,182,0.5806593894958496,-1,-1,-1
23,-1,1311,484,78,178,0.40175509452819824,-1,-1,-1
24,-1,0,244,282,657,0.8891417980194092,-1,-1,-1
24,-1,1648,384,136,376,0.8293003439903259,-1,-1,-1
24,-1,1846,331,73,433,0.7967515587806702,-1,-1,-1
24,-1,310,470,99,236,0.7513066530227661,-1,-1,-1
24,-1,1809,450,55,168,0.684992790222168,-1,-1,-1
24,-1,1301,530,49,135,0.6386817097663879,-1,-1,-1
24,-1,1813,412,75,252,0.5616985559463501,-1,-1,-1
24,-1,1346,475,64,184,0.5547924637794495,-1,-1,-1
24,-1,1306,487,74,176,0.4095193147659302,-1,-1,-1
25,-1,2,250,313,649,0.8805361986160278,-1,-1,-1
25,-1,1642,389,138,374,0.8452625274658203,-1,-1,-1
25,-1,1842,331,77,429,0.7924672365188599,-1,-1,-1
25,-1,308,469,100,237,0.7770439982414246,-1,-1,-1
25,-1,1304,528,46,135,0.6339499354362488,-1,-1,-1
25,-1,1813,449,50,164,0.5902363657951355,-1,-1,-1
25,-1,1347,476,64,183,0.554874837398529,-1,-1,-1
25,-1,1309,486,73,176,0.4030810594558716,-1,-1,-1
26,-1,1,238,325,667,0.9004452228546143,-1,-1,-1
26,-1,1639,389,133,378,0.8403246998786926,-1,-1,-1
26,-1,1834,335,85,424,0.8001918792724609,-1,-1,-1
26,-1,323,467,83,237,0.72000652551651,-1,-1,-1
26,-1,1347,474,63,187,0.5725947022438049,-1,-1,-1
26,-1,1306,526,44,136,0.5509498119354248,-1,-1,-1
26,-1,1815,449,48,162,0.4110613465309143,-1,-1,-1
26,-1,1817,395,69,281,0.31739717721939087,-1,-1,-1
27,-1,1,236,348,671,0.9011985659599304,-1,-1,-1
27,-1,1836,331,83,432,0.8286053538322449,-1,-1,-1
27,-1,1638,382,133,385,0.8279772400856018,-1,-1,-1
27,-1,310,481,99,226,0.7208023071289062,-1,-1,-1
27,-1,1306,527,46,136,0.6089830994606018,-1,-1,-1
27,-1,1348,474,62,185,0.5891036987304688,-1,-1,-1
27,-1,1311,484,75,179,0.37865015864372253,-1,-1,-1
28,-1,0,231,362,685,0.8932132124900818,-1,-1,-1
28,-1,1833,325,87,444,0.8556978106498718,-1,-1,-1
28,-1,1634,375,125,396,0.8323547840118408,-1,-1,-1
28,-1,319,496,91,209,0.7774161100387573,-1,-1,-1
28,-1,1307,530,46,137,0.632624626159668,-1,-1,-1
28,-1,1348,474,61,186,0.6057460308074951,-1,-1,-1
28,-1,1310,488,76,176,0.3875736892223358,-1,-1,-1
29,-1,0,232,376,677,0.8850619196891785,-1,-1,-1
29,-1,1829,325,91,447,0.8517700433731079,-1,-1,-1
29,-1,1631,378,136,390,0.834176778793335,-1,-1,-1
29,-1,325,508,85,197,0.7141717076301575,-1,-1,-1
29,-1,1347,473,63,188,0.6715940237045288,-1,-1,-1
29,-1,1307,528,46,138,0.5427594184875488,-1,-1,-1
30,-1,0,236,380,661,0.9105997085571289,-1,-1,-1
30,-1,1632,377,130,391,0.8029394149780273,-1,-1,-1
30,-1,1825,321,95,449,0.7967281937599182,-1,-1,-1
30,-1,1348,472,63,187,0.6600891947746277,-1,-1,-1
30,-1,334,502,80,201,0.51250821352005,-1,-1,-1
30,-1,1308,527,47,139,0.4835144579410553,-1,-1,-1
31,-1,4,236,397,653,0.8566166758537292,-1,-1,-1
31,-1,1819,320,99,451,0.8120801448822021,-1,-1,-1
31,-1,1632,376,131,393,0.7919695377349854,-1,-1,-1
31,-1,1348,472,65,186,0.6322702169418335,-1,-1,-1
31,-1,335,501,86,201,0.4885329306125641,-1,-1,-1
31,-1,1309,527,46,139,0.4408934712409973,-1,-1,-1
32,-1,2,234,413,654,0.9083651304244995,-1,-1,-1
32,-1,1817,319,101,452,0.843895673751831,-1,-1,-1
32,-1,1626,376,133,391,0.8054766058921814,-1,-1,-1
32,-1,1349,473,65,185,0.6710093021392822,-1,-1,-1
32,-1,1307,511,58,150,0.4706951379776001,-1,-1,-1
33,-1,3,240,417,657,0.8973711133003235,-1,-1,-1
33,-1,1807,314,112,456,0.8828843832015991,-1,-1,-1
33,-1,1625,371,136,396,0.8329632878303528,-1,-1,-1
33,-1,1346,471,70,189,0.6675488948822021,-1,-1,-1
33,-1,1309,535,52,129,0.4800460934638977,-1,-1,-1
33,-1,1313,484,73,178,0.38505804538726807,-1,-1,-1
33,-1,358,597,44,105,0.3660920560359955,-1,-1,-1
34,-1,1803,314,117,454,0.8961608409881592,-1,-1,-1
34,-1,4,243,427,654,0.8950048685073853,-1,-1,-1
34,-1,1623,367,156,399,0.8324868679046631,-1,-1,-1
34,-1,1346,470,70,190,0.6517487168312073,-1,-1,-1
34,-1,1309,535,52,128,0.4272170066833496,-1,-1,-1
34,-1,343,483,70,228,0.30605795979499817,-1,-1,-1
35,-1,1798,315,122,453,0.8932666778564453,-1,-1,-1
35,-1,7,251,443,646,0.8906018137931824,-1,-1,-1
35,-1,1622,367,162,404,0.8392863273620605,-1,-1,-1
35,-1,1343,468,75,193,0.6422017812728882,-1,-1,-1
35,-1,1311,535,50,130,0.5258873105049133,-1,-1,-1
35,-1,337,470,80,229,0.4324894845485687,-1,-1,-1
36,-1,0,251,471,644,0.9133239984512329,-1,-1,-1
36,-1,1791,316,129,453,0.897968590259552,-1,-1,-1
36,-1,1621,366,165,404,0.843503475189209,-1,-1,-1
36,-1,1343,469,75,192,0.6423260569572449,-1,-1,-1
36,-1,1312,538,51,127,0.5516496896743774,-1,-1,-1
37,-1,1788,313,132,455,0.8993589282035828,-1,-1,-1
37,-1,1,254,475,640,0.8982280492782593,-1,-1,-1
37,-1,1622,362,163,408,0.7966359853744507,-1,-1,-1
37,-1,1345,469,74,191,0.6408660411834717,-1,-1,-1
37,-1,1313,538,50,126,0.5359293222427368,-1,-1,-1
38,-1,12,252,474,652,0.9083908200263977,-1,-1,-1
38,-1,1786,309,134,464,0.8985520601272583,-1,-1,-1
38,-1,1620,365,164,408,0.8426542282104492,-1,-1,-1
38,-1,1349,470,69,189,0.6293994784355164,-1,-1,-1
38,-1,1314,539,50,125,0.5088602900505066,-1,-1,-1
38,-1,115,530,75,215,0.4749249517917633,-1,-1,-1
39,-1,37,254,454,649,0.914577066898346,-1,-1,-1
39,-1,1786,308,134,468,0.9015856385231018,-1,-1,-1
39,-1,1621,367,158,409,0.8164710402488708,-1,-1,-1
39,-1,1349,471,68,188,0.655742883682251,-1,-1,-1
39,-1,1315,540,48,124,0.5053602457046509,-1,-1,-1
39,-1,114,523,79,219,0.48599889874458313,-1,-1,-1
40,-1,1787,314,133,466,0.9023826718330383,-1,-1,-1
40,-1,93,261,399,640,0.8751780390739441,-1,-1,-1
40,-1,1622,367,161,413,0.8239714503288269,-1,-1,-1
40,-1,1348,471,69,187,0.6595925092697144,-1,-1,-1
40,-1,114,525,80,216,0.5855228900909424,-1,-1,-1
40,-1,1315,539,49,125,0.511433482170105,-1,-1,-1
41,-1,1786,309,134,466,0.9026882648468018,-1,-1,-1
41,-1,126,260,370,641,0.856887936592102,-1,-1,-1
41,-1,1621,369,163,412,0.8097338080406189,-1,-1,-1
41,-1,1352,473,65,185,0.6615288257598877,-1,-1,-1
41,-1,115,525,78,217,0.6520891785621643,-1,-1,-1
41,-1,1316,536,48,129,0.4935292601585388,-1,-1,-1
41,-1,1327,476,63,189,0.390585720539093,-1,-1,-1
41,-1,6,491,108,258,0.34039703011512756,-1,-1,-1
42,-1,1786,310,134,466,0.901846170425415,-1,-1,-1
42,-1,146,255,357,646,0.8543108701705933,-1,-1,-1
42,-1,1617,364,164,419,0.8208401799201965,-1,-1,-1
42,-1,115,526,77,215,0.7205146551132202,-1,-1,-1
42,-1,1351,473,66,185,0.647287905216217,-1,-1,-1
42,-1,1316,535,47,129,0.43854019045829773,-1,-1,-1
42,-1,1328,476,63,189,0.39869949221611023,-1,-1,-1
42,-1,9,500,107,252,0.3238225281238556,-1,-1,-1
43,-1,1786,310,134,473,0.902256429195404,-1,-1,-1
43,-1,215,260,296,624,0.8990989923477173,-1,-1,-1
43,-1,1615,363,165,421,0.7927193641662598,-1,-1,-1
43,-1,1349,471,68,187,0.660713255405426,-1,-1,-1
43,-1,115,525,75,218,0.647388756275177,-1,-1,-1
43,-1,1316,535,47,129,0.4636502265930176,-1,-1,-1
43,-1,4,496,111,275,0.4191819429397583,-1,-1,-1
43,-1,1324,484,63,178,0.3502351641654968,-1,-1,-1
44,-1,1782,314,138,475,0.9055382013320923,-1,-1,-1
44,-1,253,262,274,606,0.8949344754219055,-1,-1,-1
44,-1,1606,362,169,429,0.7690461277961731,-1,-1,-1
44,-1,1350,471,67,188,0.6549072861671448,-1,-1,-1
44,-1,113,522,77,224,0.5965958833694458,-1,-1,-1
44,-1,6,499,108,262,0.48060721158981323,-1,-1,-1
44,-1,1317,538,46,126,0.4426822364330292,-1,-1,-1
44,-1,1323,486,60,176,0.34545186161994934,-1,-1,-1
45,-1,1780,313,140,478,0.9040291905403137,-1,-1,-1
45,-1,294,259,241,603,0.8956787586212158,-1,-1,-1
45,-1,1607,361,157,426,0.8076701164245605,-1,-1,-1
45,-1,1351,472,67,187,0.6455228924751282,-1,-1,-1
45,-1,114,524,76,216,0.6194388270378113,-1,-1,-1
45,-1,1316,538,48,124,0.476391077041626,-1,-1,-1
45,-1,280,511,60,173,0.38039764761924744,-1,-1,-1
45,-1,22,508,95,244,0.3777989447116852,-1,-1,-1
45,-1,1327,479,62,185,0.3526710867881775,-1,-1,-1
46,-1,1780,314,140,477,0.8977160453796387,-1,-1,-1
46,-1,318,263,218,586,0.8656299710273743,-1,-1,-1
46,-1,1607,360,146,421,0.8361501097679138,-1,-1,-1
46,-1,1350,472,67,187,0.6418736577033997,-1,-1,-1
46,-1,111,516,81,290,0.6168193817138672,-1,-1,-1
46,-1,1316,537,49,127,0.5076579451560974,-1,-1,-1
46,-1,35,516,83,234,0.38721993565559387,-1,-1,-1
46,-1,244,456,59,107,0.38329648971557617,-1,-1,-1
46,-1,1329,481,62,182,0.3679158687591553,-1,-1,-1
47,-1,1781,311,139,483,0.8986904621124268,-1,-1,-1
47,-1,324,249,220,619,0.8650431036949158,-1,-1,-1
47,-1,1599,362,153,419,0.8506370186805725,-1,-1,-1
47,-1,113,519,78,225,0.6773194074630737,-1,-1,-1
47,-1,1348,472,69,187,0.6554641723632812,-1,-1,-1
47,-1,244,456,56,107,0.4658699035644531,-1,-1,-1
47,-1,32,515,86,235,0.45740482211112976,-1,-1,-1
47,-1,1316,536,49,127,0.4525160491466522,-1,-1,-1
48,-1,1783,297,136,494,0.9019848108291626,-1,-1,-1
48,-1,354,263,213,599,0.8690838813781738,-1,-1,-1
48,-1,1594,362,162,415,0.8284400105476379,-1,-1,-1
48,-1,114,530,77,205,0.6607887744903564,-1,-1,-1
48,-1,1349,472,67,187,0.6304114460945129,-1,-1,-1
48,-1,31,509,85,241,0.4646933972835541,-1,-1,-1
48,-1,245,456,56,110,0.44174617528915405,-1,-1,-1
48,-1,1316,536,49,127,0.4398494362831116,-1,-1,-1
49,-1,1783,295,137,497,0.9019849896430969,-1,-1,-1
49,-1,367,255,233,610,0.8820883631706238,-1,-1,-1
49,-1,1587,360,187,420,0.8208524584770203,-1,-1,-1
49,-1,1350,474,67,184,0.6352132558822632,-1,-1,-1
49,-1,112,519,79,224,0.6233289837837219,-1,-1,-1
49,-1,1316,535,49,128,0.4681621193885803,-1,-1,-1
49,-1,31,507,85,242,0.4414474070072174,-1,-1,-1
49,-1,246,455,60,114,0.381626695394516,-1,-1,-1
49,-1,1329,482,62,180,0.35290199518203735,-1,-1,-1
50,-1,1783,291,137,501,0.9071158170700073,-1,-1,-1
50,-1,377,259,273,602,0.8893023729324341,-1,-1,-1
50,-1,1582,360,160,427,0.7897059321403503,-1,-1,-1
50,-1,112,520,78,222,0.6791137456893921,-1,-1,-1
50,-1,1351,474,67,184,0.641004741191864,-1,-1,-1
50,-1,1316,535,49,127,0.4709698259830475,-1,-1,-1
50,-1,29,508,87,240,0.4371059834957123,-1,-1,-1
50,-1,365,542,62,149,0.43137767910957336,-1,-1,-1
50,-1,1329,482,62,180,0.34214532375335693,-1,-1,-1
50,-1,345,435,87,254,0.32664725184440613,-1,-1,-1
50,-1,247,456,51,115,0.32071954011917114,-1,-1,-1
51,-1,1784,288,136,504,0.9057142734527588,-1,-1,-1
51,-1,387,260,294,599,0.8983120322227478,-1,-1,-1
51,-1,1578,358,149,433,0.8250394463539124,-1,-1,-1
51,-1,112,510,78,232,0.6654254198074341,-1,-1,-1
51,-1,350,437,88,258,0.664379358291626,-1,-1,-1
51,-1,1351,474,67,184,0.6354640126228333,-1,-1,-1
51,-1,1316,535,49,127,0.4921799600124359,-1,-1,-1
51,-1,29,509,87,240,0.4458470344543457,-1,-1,-1
51,-1,248,455,53,116,0.35130786895751953,-1,-1,-1
51,-1,1329,483,62,178,0.339855432510376,-1,-1,-1
52,-1,382,269,324,586,0.9070470333099365,-1,-1,-1
52,-1,1783,289,137,504,0.9018006920814514,-1,-1,-1
52,-1,1572,358,150,437,0.8207797408103943,-1,-1,-1
52,-1,365,431,94,267,0.7408219575881958,-1,-1,-1
52,-1,1352,474,67,184,0.6425144672393799,-1,-1,-1
52,-1,113,519,78,225,0.6266985535621643,-1,-1,-1
52,-1,1316,535,49,128,0.4821096956729889,-1,-1,-1
52,-1,24,502,91,250,0.4559978246688843,-1,-1,-1
52,-1,247,456,50,115,0.3820081949234009,-1,-1,-1
52,-1,1330,482,60,180,0.3236961364746094,-1,-1,-1
53,-1,382,263,333,594,0.92360520362854,-1,-1,-1
53,-1,1780,287,139,506,0.9062175750732422,-1,-1,-1
53,-1,1569,357,175,438,0.8323397040367126,-1,-1,-1
53,-1,374,441,103,254,0.7407155632972717,-1,-1,-1
53,-1,110,507,83,237,0.6475430727005005,-1,-1,-1
53,-1,1352,475,67,183,0.6307279467582703,-1,-1,-1
53,-1,1316,536,49,127,0.49193239212036133,-1,-1,-1
53,-1,28,512,87,237,0.35744187235832214,-1,-1,-1
53,-1,1331,483,61,179,0.33542075753211975,-1,-1,-1
53,-1,246,455,52,115,0.3073520064353943,-1,-1,-1
54,-1,385,263,332,595,0.9191012382507324,-1,-1,-1
54,-1,1776,285,143,510,0.9082065224647522,-1,-1,-1
54,-1,1568,359,176,440,0.8367856740951538,-1,-1,-1
54,-1,110,501,83,242,0.6505475044250488,-1,-1,-1
54,-1,1351,475,69,184,0.6289137005805969,-1,-1,-1
54,-1,373,455,109,238,0.4825146496295929,-1,-1,-1
54,-1,1316,536,48,127,0.4695521593093872,-1,-1,-1
54,-1,15,499,100,252,0.35717150568962097,-1,-1,-1
54,-1,180,457,57,127,0.35337844491004944,-1,-1,-1
54,-1,247,456,50,113,0.3384740948677063,-1,-1,-1
55,-1,1772,283,147,515,0.9086284041404724,-1,-1,-1
55,-1,402,264,327,595,0.8873909115791321,-1,-1,-1
55,-1,1566,355,171,440,0.8709200620651245,-1,-1,-1
55,-1,108,497,85,246,0.6356728672981262,-1,-1,-1
55,-1,1350,476,69,184,0.6226159930229187,-1,-1,-1
55,-1,376,454,86,249,0.6004833579063416,-1,-1,-1
55,-1,1316,537,48,126,0.47219839692115784,-1,-1,-1
55,-1,246,458,47,110,0.3847065269947052,-1,-1,-1
55,-1,25,502,90,248,0.33670157194137573,-1,-1,-1
55,-1,186,455,54,126,0.31699731945991516,-1,-1,-1
56,-1,1769,283,150,517,0.9138681292533875,-1,-1,-1
56,-1,417,277,313,585,0.8992846012115479,-1,-1,-1
56,-1,1565,363,169,431,0.8416070938110352,-1,-1,-1
56,-1,371,448,112,259,0.7418136596679688,-1,-1,-1
56,-1,1351,474,69,185,0.6234318017959595,-1,-1,-1
56,-1,110,498,86,244,0.5931969285011292,-1,-1,-1
56,-1,242,457,51,113,0.47375059127807617,-1,-1,-1
56,-1,1316,535,48,128,0.45560914278030396,-1,-1,-1
56,-1,1333,482,59,180,0.36358729004859924,-1,-1,-1
56,-1,29,514,85,235,0.33061349391937256,-1,-1,-1
57,-1,1767,284,152,517,0.9100395441055298,-1,-1,-1
57,-1,445,276,287,579,0.8884277939796448,-1,-1,-1
57,-1,1560,361,159,436,0.8452198505401611,-1,-1,-1
57,-1,373,451,104,256,0.7741706967353821,-1,-1,-1
57,-1,1350,475,69,184,0.6241080164909363,-1,-1,-1
57,-1,109,504,86,239,0.5543904900550842,-1,-1,-1
57,-1,242,459,51,110,0.48308393359184265,-1,-1,-1
57,-1,1317,535,46,129,0.46632251143455505,-1,-1,-1
